"","evt","cl","de","locX","locY","opt1","opt2","mtype","etype","opid","tid","pid","hs","vs","epid","oftid"
"1","0","12:00","Start Period","0","-80","0","0","0","12","","0","0","0","0","","0"
"2","1","12:00","Jump Ball Pachulia vs Capela (Anderson gains possession)","0","-80","0","0","0","10","203991","1610612744","2585","0","0","201583","1610612745"
"3","2","11:38","[HOU 2-0] Ariza Reverse Layup Shot: Made (2 PTS)","-11","8","2","0","44","1","","1610612745","2772","0","2","","1610612745"
"4","3","11:13","[GSW 2-2] Durant Dunk Shot: Made (2 PTS) Assist: Pachulia (1 AST)","0","1","2","0","48","1","","1610612744","201142","2","2","2585","1610612744"
"5","4","11:01","[HOU 4-2] Capela Driving Layup Shot: Made (2 PTS)","-20","18","2","0","42","1","","1610612745","203991","2","4","","1610612745"
"6","5","10:48","[GSW 4-4] Curry Floating Jump shot: Made (2 PTS) Assist: Green (1 AST)","-45","115","2","0","78","1","","1610612744","201939","4","4","203110","1610612744"
"7","6","10:26","[HOU] Anderson Layup Shot: Missed Block: Pachulia (1 BLK)","0","28","2","0","5","2","2585","1610612745","201583","4","4","","1610612745"
"8","7","10:25","[HOU] Anderson Rebound (Off:1 Def:0)","0","-80","1","0","0","4","","1610612745","201583","4","4","","1610612745"
"9","8","10:23","[HOU 6-4] Anderson Putback Layup Shot: Made (2 PTS)","-9","11","2","0","72","1","","1610612745","201583","4","6","","1610612745"
"10","9","10:15","[GSW] Pachulia Layup Shot: Missed Block: Capela (1 BLK)","-11","11","2","0","5","2","203991","1610612744","2585","4","6","","1610612744"
"11","10","10:15","[HOU] Team Rebound","0","-80","0","0","0","4","","1610612745","0","4","6","","1610612744"
"12","11","10:15","[GSW] Pachulia Foul: Loose Ball (1 PF) (B Kennedy)","112","801","0","0","3","6","201976","1610612744","2585","4","6","","1610612745"
"13","12","10:05","[HOU 8-4] Harden Running Finger Roll Layup Shot: Made (2 PTS)","-4","28","2","0","76","1","","1610612745","201935","4","8","","1610612745"
"14","13","09:52","[GSW] Durant 3pt Shot: Missed","189","154","3","0","1","2","","1610612744","201142","4","8","","1610612744"
"15","14","09:52","[HOU] Harden Rebound (Off:0 Def:1)","0","-80","0","0","0","4","","1610612745","201935","4","8","","1610612744"
"16","15","09:43","[HOU 11-4] Anderson 3pt Shot: Made (5 PTS) Assist: Harden (1 AST)","-52","252","3","1","79","1","","1610612745","201583","4","11","201935","1610612745"
"17","16","09:33","[HOU] Beverley Foul: Personal (1 PF) (T Maddox)","125","170","0","0","1","6","201939","1610612745","201976","4","11","","1610612744"
"18","17","09:30","[GSW] Pachulia Foul: Offensive (2 PF) (B Kennedy)","1","267","0","0","4","6","201935","1610612744","2585","4","11","","1610612744"
"19","18","09:30","[GSW] Pachulia Turnover : Foul (1 TO)","0","-80","0","0","5","5","","1610612744","2585","4","11","","1610612744"
"20","19","09:17","[HOU 13-4] Harden Cutting Dunk Shot: Made (4 PTS) Assist: Ariza (1 AST)","0","1","2","0","108","1","","1610612745","201935","4","13","2772","1610612745"
"21","20","09:16","[GSW] Team Timeout : Regular","0","-80","0","0","1","9","","1610612744","0","4","13","","1610612744"
"22","22","09:16","[GSW] Pachulia Substitution replaced by Iguodala","0","-80","0","0","0","8","","1610612744","2585","4","13","2738","1610612744"
"23","23","09:00","[GSW] Green Turnover : Bad Pass (1 TO) Steal:Ariza (1 ST)","0","-80","1","0","1","5","2772","1610612744","203110","4","13","","1610612744"
"24","24","08:55","[HOU] Harden Layup Shot: Missed Block: Durant (1 BLK)","-12","26","2","1","5","2","201142","1610612745","201935","4","13","","1610612745"
"25","25","08:54","[GSW] Curry Rebound (Off:0 Def:1)","0","-80","0","0","0","4","","1610612744","201939","4","13","","1610612745"
"26","26","08:50","[GSW 6-13] Iguodala Running Dunk Shot: Made (2 PTS) Assist: Curry (1 AST)","0","1","2","1","50","1","","1610612744","2738","6","13","201939","1610612744"
"27","27","08:33","[HOU] Beverley 3pt Shot: Missed","-168","205","3","0","1","2","","1610612745","201976","6","13","","1610612745"
"28","28","08:33","[GSW] Green Rebound (Off:0 Def:1)","0","-80","0","0","0","4","","1610612744","203110","6","13","","1610612745"
"29","29","08:25","[GSW] Thompson Turnover : Traveling (1 TO)","0","-80","0","0","4","5","","1610612744","202691","6","13","","1610612744"
"30","30","08:12","[HOU] Harden Turnover : Bad Pass (1 TO) Steal:Durant (1 ST)","0","-80","1","0","1","5","201142","1610612745","201935","6","13","","1610612745"
"31","31","08:02","[GSW] Thompson 3pt Shot: Missed","146","213","3","0","1","2","","1610612744","202691","6","13","","1610612744"
"32","32","08:01","[HOU] Capela Rebound (Off:0 Def:1)","0","-80","0","0","0","4","","1610612745","203991","6","13","","1610612744"
"33","33","07:48","[HOU] Anderson Turnaround Fadeaway shot: Missed","145","26","2","0","86","2","","1610612745","201583","6","13","","1610612745"
"34","34","07:47","[GSW] Durant Rebound (Off:0 Def:1)","0","-80","0","0","0","4","","1610612744","201142","6","13","","1610612745"
"35","35","07:38","[GSW 8-13] Durant Driving Layup Shot: Made (4 PTS)","6","11","2","0","42","1","","1610612744","201142","8","13","","1610612744"
"36","36","07:24","[HOU] Ariza Driving Layup Shot: Missed","-17","11","2","0","42","2","","1610612745","2772","8","13","","1610612745"
"37","37","07:23","[GSW] Durant Rebound (Off:0 Def:2)","0","-80","0","0","0","4","","1610612744","201142","8","13","","1610612745"
"38","38","07:12","[GSW] Curry 3pt Shot: Missed","-66","249","3","0","1","2","","1610612744","201939","8","13","","1610612744"
"39","39","07:12","[HOU] Harden Rebound (Off:0 Def:2)","0","-80","0","0","0","4","","1610612745","201935","8","13","","1610612744"
"40","40","07:07","[GSW] Iguodala Foul: Shooting (1 PF) (2 FTA) (J Tiven)","1","85","0","1","2","6","201935","1610612744","2738","8","13","","1610612745"
"41","41","07:07","[HOU] Harden Free Throw 1 of 2 Missed","0","-80","2","1","11","3","","1610612745","201935","8","13","","1610612745"
"42","42","07:07","[HOU] Team Rebound","0","-80","0","0","1","4","","1610612745","0","8","13","","1610612745"
"43","43","07:07","[HOU 14-8] Harden Free Throw 2 of 2 (5 PTS)","0","-80","1","1","12","3","","1610612745","201935","8","14","","1610612745"
"44","45","06:52","[GSW] Green 3pt Shot: Missed","66","234","3","0","1","2","","1610612744","203110","8","14","","1610612744"
"45","46","06:51","[HOU] Beverley Rebound (Off:0 Def:1)","0","-80","0","0","0","4","","1610612745","201976","8","14","","1610612744"
"46","47","06:42","[HOU] Anderson 3pt Shot: Missed","217","134","3","0","1","2","","1610612745","201583","8","14","","1610612745"
"47","48","06:41","[GSW] Iguodala Rebound (Off:0 Def:1)","0","-80","0","0","0","4","","1610612744","2738","8","14","","1610612745"
"48","49","06:32","[GSW 11-14] Thompson 3pt Shot: Made (3 PTS) Assist: Green (2 AST)","228","62","3","0","1","1","","1610612744","202691","11","14","203110","1610612744"
"49","50","06:19","[HOU 16-11] Ariza Fadeaway Jump Shot: Made (4 PTS)","135","129","2","0","63","1","","1610612745","2772","11","16","","1610612745"
"50","51","06:05","[GSW 13-16] Green Driving Layup Shot: Made (2 PTS) Assist: Curry (2 AST)","6","21","2","0","42","1","","1610612744","203110","13","16","201939","1610612744"
"51","52","05:51","[HOU] Capela Turnover : Traveling (1 TO)","0","-80","0","0","4","5","","1610612745","203991","13","16","","1610612745"
"52","53","05:51","[HOU] Beverley Substitution replaced by Gordon","0","-80","0","0","0","8","","1610612745","201976","13","16","201569","1610612744"
"53","54","05:41","[GSW 15-16] Green Cutting Layup Shot: Made (4 PTS) Assist: Curry (3 AST)","-7","13","2","0","98","1","","1610612744","203110","15","16","201939","1610612744"
"54","55","05:32","[HOU] Ariza 3pt Shot: Missed","204","146","3","1","1","2","","1610612745","2772","15","16","","1610612745"
"55","56","05:31","[GSW] Green Rebound (Off:0 Def:2)","0","-80","0","0","0","4","","1610612744","203110","15","16","","1610612745"
"56","57","05:22","[GSW 17-16] Green Running Layup Shot: Made (6 PTS)","9","16","2","0","41","1","","1610612744","203110","17","16","","1610612744"
